trip_id,stop_id,stop_sequence,arrival_time,departure_time,timepoint,shape_dist_traveled,pickup_type,drop_off_type,stop_headsign_code,stop_headsign
Reduced-Fr-33-A-IB-1405-81407eb,1194,5,14:10:00,14:10:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1840-b1bb13f,1194,5,18:45:00,18:45:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1610-cf30c7c,1194,5,16:15:00,16:15:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1430-2300815,1194,5,14:35:00,14:35:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1045-e96d7dc,1194,5,10:50:00,10:50:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1020-83ed8a0,1194,5,10:25:00,10:25:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1955-b0fc4f6,1194,5,20:00:00,20:00:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-0905-b02db5d,1194,5,09:10:00,09:10:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1455-afed6fd,1194,5,15:00:00,15:00:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1815-4c2e744,1194,5,18:20:00,18:20:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1815-4c2e744,1194,5,18:20:00,18:20:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1700-866872e,1194,5,17:05:00,17:05:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-0840-4bf9eac,1194,5,08:45:00,08:45:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1430-053a095,1194,5,14:35:00,14:35:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1905-2471554,1194,5,19:10:00,19:10:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1750-24b4979,1194,5,17:55:00,17:55:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-0815-d20d6af,1194,5,08:20:00,08:20:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1750-2526a70,1194,5,17:55:00,17:55:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1200-8ac19b9,1194,5,12:05:00,12:05:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-2045-9b34714,1194,5,20:50:00,20:50:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-2045-9b34714,1194,5,20:50:00,20:50:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1700-07ce7f4,1194,5,17:05:00,17:05:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1225-fb51867,1194,5,12:30:00,12:30:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1225-fb51867,1194,5,12:30:00,12:30:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1200-fbe09ff,1194,5,12:05:00,12:05:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1135-d573661,1194,5,11:40:00,11:40:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1135-d573661,1194,5,11:40:00,11:40:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-0750-a39be28,1194,5,07:55:00,07:55:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1635-ad028a1,1194,5,16:40:00,16:40:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1840-8eb73cb,1194,5,18:45:00,18:45:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1135-8ebc885,1194,5,11:40:00,11:40:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1610-d7b4596,1194,5,16:15:00,16:15:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1315-d7f02aa,1194,5,13:20:00,13:20:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1315-d7f02aa,1194,5,13:20:00,13:20:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-0725-d820cad,1194,5,07:30:00,07:30:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1455-d8b18d0,1194,5,15:00:00,15:00:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1725-3f9f014,1194,5,17:30:00,17:30:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1725-3f9f014,1194,5,17:30:00,17:30:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-0700-915eb13,1194,5,07:05:00,07:05:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1610-938b0b9,1194,5,16:15:00,16:15:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1340-e5f9900,1194,5,13:45:00,13:45:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1340-9e9d23a,1194,5,13:45:00,13:45:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1405-9e0e99f,1194,5,14:10:00,14:10:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1340-39f82a7,1194,5,13:45:00,13:45:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1250-a527645,1194,5,12:55:00,12:55:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-0930-38f5b41,1194,5,09:35:00,09:35:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1545-a4ff9f3,1194,5,15:50:00,15:50:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-1405-37cf65a,1194,5,14:10:00,14:10:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-0905-97cd5c7,1194,5,09:10:00,09:10:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-0905-97cd5c7,1194,5,09:10:00,09:10:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1955-37455f3,1194,5,20:00:00,20:00:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1955-37455f3,1194,5,20:00:00,20:00:00,0,1770.4,0,0,,
Sunday-Su-33-A-IB-1020-3737bc1,1194,5,10:25:00,10:25:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-1455-9750139,1194,5,15:00:00,15:00:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-1455-9750139,1194,5,15:00:00,15:00:00,0,1770.4,0,0,,
Reduced-Mo-Th-33-A-IB-2135-3460475,1194,5,21:40:00,21:40:00,0,1770.4,0,0,,
Reduced-Fr-33-A-IB-2135-3460475,1194,5,21:40:00,21:40:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-0955-16e81b1,1194,5,10:00:00,10:00:00,0,1770.4,0,0,,
Weekday-Weekday-33-A-IB-2225-69887f6,1194,5,22:30:00,22:30:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-0840-69cade4,1194,5,08:45:00,08:45:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-0815-69cf3bf,1194,5,08:20:00,08:20:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-1315-67a19c5,1194,5,13:20:00,13:20:00,0,1770.4,0,0,,
Saturday-Sa-33-A-IB-0905-1641588,477,6,09:11:00,09:11:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1225-666f00c,477,6,12:31:00,12:31:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1045-bc95537,477,6,10:51:00,10:51:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1250-bc804ad,477,6,12:56:00,12:56:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1635-63b4e84,477,6,16:41:00,16:41:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1110-044e350,477,6,11:16:00,11:16:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-0725-badc251,477,6,07:31:00,07:31:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-0725-badc251,477,6,07:31:00,07:31:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1635-1ae20dd,477,6,16:41:00,16:41:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1635-1ae20dd,477,6,16:41:00,16:41:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-2225-ba5453d,477,6,22:31:00,22:31:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-2225-ba5453d,477,6,22:31:00,22:31:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1045-712eda4,477,6,10:51:00,10:51:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1045-712eda4,477,6,10:51:00,10:51:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1700-b9ca5c2,477,6,17:06:00,17:06:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1520-a2783e4,477,6,15:26:00,15:26:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1725-5ac5701,477,6,17:31:00,17:31:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0725-edc114e,477,6,07:31:00,07:31:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1520-591b178,477,6,15:26:00,15:26:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-2110-119f4c7,477,6,21:16:00,21:16:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-2045-1dd86d0,477,6,20:51:00,20:51:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1430-c89e6f6,477,6,14:36:00,14:36:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1135-58947c8,477,6,11:41:00,11:41:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1020-58590a1,477,6,10:26:00,10:26:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1930-fd6664e,477,6,19:36:00,19:36:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1225-b7bb47f,477,6,12:31:00,12:31:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1905-b7879c3,477,6,19:11:00,19:11:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1905-b7879c3,477,6,19:11:00,19:11:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-0955-b6fba42,477,6,10:01:00,10:01:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-2135-10cc8a5,477,6,21:41:00,21:41:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1110-78f0012,477,6,11:16:00,11:16:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1545-5625f5b,477,6,15:51:00,15:51:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1545-5625f5b,477,6,15:51:00,15:51:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1545-b60d4a7,477,6,15:51:00,15:51:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1250-55738ca,477,6,12:56:00,12:56:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0750-01774e1,477,6,07:56:00,07:56:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-0815-7be2e8d,477,6,08:21:00,08:21:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-0815-7be2e8d,477,6,08:21:00,08:21:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1200-53ee2a7,477,6,12:06:00,12:06:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1815-f4ed1cd,477,6,18:21:00,18:21:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1815-b4446df,477,6,18:21:00,18:21:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1725-7dd34a7,477,6,17:31:00,17:31:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0930-1fe09cc,477,6,09:36:00,09:36:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1520-1ffcdef,477,6,15:26:00,15:26:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1750-eb153f4,477,6,17:56:00,17:56:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1315-21a73dd,477,6,13:21:00,13:21:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-2020-0c7183c,477,6,20:26:00,20:26:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1110-f68113a,477,6,11:16:00,11:16:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-0955-cdd6349,477,6,10:01:00,10:01:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-0955-cdd6349,477,6,10:01:00,10:01:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1405-81407eb,477,6,14:11:00,14:11:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1405-81407eb,477,6,14:11:00,14:11:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1840-b1bb13f,477,6,18:46:00,18:46:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1610-cf30c7c,477,6,16:16:00,16:16:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1430-2300815,477,6,14:36:00,14:36:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1045-e96d7dc,477,6,10:51:00,10:51:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1020-83ed8a0,477,6,10:26:00,10:26:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1955-b0fc4f6,477,6,20:01:00,20:01:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0905-b02db5d,477,6,09:11:00,09:11:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1455-afed6fd,477,6,15:01:00,15:01:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1815-4c2e744,477,6,18:21:00,18:21:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1815-4c2e744,477,6,18:21:00,18:21:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1700-866872e,477,6,17:06:00,17:06:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0840-4bf9eac,477,6,08:46:00,08:46:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1430-053a095,477,6,14:36:00,14:36:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1905-2471554,477,6,19:11:00,19:11:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1750-24b4979,477,6,17:56:00,17:56:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0815-d20d6af,477,6,08:21:00,08:21:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1750-2526a70,477,6,17:56:00,17:56:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1200-8ac19b9,477,6,12:06:00,12:06:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-2045-9b34714,477,6,20:51:00,20:51:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-2045-9b34714,477,6,20:51:00,20:51:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1700-07ce7f4,477,6,17:06:00,17:06:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1225-fb51867,477,6,12:31:00,12:31:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1225-fb51867,477,6,12:31:00,12:31:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1200-fbe09ff,477,6,12:06:00,12:06:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1135-d573661,477,6,11:41:00,11:41:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1135-d573661,477,6,11:41:00,11:41:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-0750-a39be28,477,6,07:56:00,07:56:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1635-ad028a1,477,6,16:41:00,16:41:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1840-8eb73cb,477,6,18:46:00,18:46:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1135-8ebc885,477,6,11:41:00,11:41:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1610-d7b4596,477,6,16:16:00,16:16:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1315-d7f02aa,477,6,13:21:00,13:21:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1315-d7f02aa,477,6,13:21:00,13:21:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-0725-d820cad,477,6,07:31:00,07:31:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1455-d8b18d0,477,6,15:01:00,15:01:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1725-3f9f014,477,6,17:31:00,17:31:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1725-3f9f014,477,6,17:31:00,17:31:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0700-915eb13,477,6,07:06:00,07:06:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1610-938b0b9,477,6,16:16:00,16:16:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1340-e5f9900,477,6,13:46:00,13:46:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1340-9e9d23a,477,6,13:46:00,13:46:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1405-9e0e99f,477,6,14:11:00,14:11:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1340-39f82a7,477,6,13:46:00,13:46:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1250-a527645,477,6,12:56:00,12:56:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-0930-38f5b41,477,6,09:36:00,09:36:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1545-a4ff9f3,477,6,15:51:00,15:51:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1405-37cf65a,477,6,14:11:00,14:11:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-0905-97cd5c7,477,6,09:11:00,09:11:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-0905-97cd5c7,477,6,09:11:00,09:11:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1955-37455f3,477,6,20:01:00,20:01:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1955-37455f3,477,6,20:01:00,20:01:00,0,2205.13,0,0,,
Sunday-Su-33-A-IB-1020-3737bc1,477,6,10:26:00,10:26:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-1455-9750139,477,6,15:01:00,15:01:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-1455-9750139,477,6,15:01:00,15:01:00,0,2205.13,0,0,,
Reduced-Mo-Th-33-A-IB-2135-3460475,477,6,21:41:00,21:41:00,0,2205.13,0,0,,
Reduced-Fr-33-A-IB-2135-3460475,477,6,21:41:00,21:41:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-0955-16e81b1,477,6,10:01:00,10:01:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-2225-69887f6,477,6,22:31:00,22:31:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-0840-69cade4,477,6,08:46:00,08:46:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-0815-69cf3bf,477,6,08:21:00,08:21:00,0,2205.13,0,0,,
Saturday-Sa-33-A-IB-1315-67a19c5,477,6,13:21:00,13:21:00,0,2205.13,0,0,,
Weekday-Weekday-33-A-IB-1340-39f82a7,1482,7,13:46:00,13:46:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1225-666f00c,1482,7,12:31:00,12:31:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1045-bc95537,1482,7,10:51:00,10:51:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1250-bc804ad,1482,7,12:56:00,12:56:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1635-63b4e84,1482,7,16:41:00,16:41:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1110-044e350,1482,7,11:16:00,11:16:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-0725-badc251,1482,7,07:31:00,07:31:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-0725-badc251,1482,7,07:31:00,07:31:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1635-1ae20dd,1482,7,16:41:00,16:41:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1635-1ae20dd,1482,7,16:41:00,16:41:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-2225-ba5453d,1482,7,22:31:00,22:31:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-2225-ba5453d,1482,7,22:31:00,22:31:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1045-712eda4,1482,7,10:51:00,10:51:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1045-712eda4,1482,7,10:51:00,10:51:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1700-b9ca5c2,1482,7,17:06:00,17:06:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1520-a2783e4,1482,7,15:26:00,15:26:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1725-5ac5701,1482,7,17:31:00,17:31:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-0725-edc114e,1482,7,07:31:00,07:31:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1520-591b178,1482,7,15:26:00,15:26:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-2110-119f4c7,1482,7,21:16:00,21:16:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-2045-1dd86d0,1482,7,20:51:00,20:51:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1430-c89e6f6,1482,7,14:36:00,14:36:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1135-58947c8,1482,7,11:41:00,11:41:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1020-58590a1,1482,7,10:26:00,10:26:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1930-fd6664e,1482,7,19:36:00,19:36:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1225-b7bb47f,1482,7,12:31:00,12:31:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1905-b7879c3,1482,7,19:11:00,19:11:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1905-b7879c3,1482,7,19:11:00,19:11:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-0955-b6fba42,1482,7,10:01:00,10:01:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-2135-10cc8a5,1482,7,21:41:00,21:41:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1545-5625f5b,1482,7,15:51:00,15:51:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1545-5625f5b,1482,7,15:51:00,15:51:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1110-78f0012,1482,7,11:16:00,11:16:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1545-b60d4a7,1482,7,15:51:00,15:51:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1250-55738ca,1482,7,12:56:00,12:56:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-0750-01774e1,1482,7,07:56:00,07:56:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-0815-7be2e8d,1482,7,08:21:00,08:21:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-0815-7be2e8d,1482,7,08:21:00,08:21:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1200-53ee2a7,1482,7,12:06:00,12:06:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1815-f4ed1cd,1482,7,18:21:00,18:21:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1815-b4446df,1482,7,18:21:00,18:21:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1725-7dd34a7,1482,7,17:31:00,17:31:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-0930-1fe09cc,1482,7,09:36:00,09:36:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1520-1ffcdef,1482,7,15:26:00,15:26:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1750-eb153f4,1482,7,17:56:00,17:56:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1315-21a73dd,1482,7,13:21:00,13:21:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-2020-0c7183c,1482,7,20:26:00,20:26:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1110-f68113a,1482,7,11:16:00,11:16:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-0955-cdd6349,1482,7,10:01:00,10:01:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-0955-cdd6349,1482,7,10:01:00,10:01:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1405-81407eb,1482,7,14:11:00,14:11:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1405-81407eb,1482,7,14:11:00,14:11:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1840-b1bb13f,1482,7,18:46:00,18:46:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1610-cf30c7c,1482,7,16:16:00,16:16:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1430-2300815,1482,7,14:36:00,14:36:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1045-e96d7dc,1482,7,10:51:00,10:51:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1020-83ed8a0,1482,7,10:26:00,10:26:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1955-b0fc4f6,1482,7,20:01:00,20:01:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-0905-b02db5d,1482,7,09:11:00,09:11:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1455-afed6fd,1482,7,15:01:00,15:01:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1815-4c2e744,1482,7,18:21:00,18:21:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1815-4c2e744,1482,7,18:21:00,18:21:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1700-866872e,1482,7,17:06:00,17:06:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-0840-4bf9eac,1482,7,08:46:00,08:46:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1430-053a095,1482,7,14:36:00,14:36:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1905-2471554,1482,7,19:11:00,19:11:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1750-24b4979,1482,7,17:56:00,17:56:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-0815-d20d6af,1482,7,08:21:00,08:21:00,0,2423.86,0,0,,
Saturday-Sa-33-A-IB-1750-2526a70,1482,7,17:56:00,17:56:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1200-8ac19b9,1482,7,12:06:00,12:06:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-2045-9b34714,1482,7,20:51:00,20:51:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-2045-9b34714,1482,7,20:51:00,20:51:00,0,2423.86,0,0,,
Sunday-Su-33-A-IB-1700-07ce7f4,1482,7,17:06:00,17:06:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1225-fb51867,1482,7,12:31:00,12:31:00,0,2423.86,0,0,,
Reduced-Fr-33-A-IB-1225-fb51867,1482,7,12:31:00,12:31:00,0,2423.86,0,0,,
Weekday-Weekday-33-A-IB-1200-fbe09ff,1482,7,12:06:00,12:06:00,0,2423.86,0,0,,
Reduced-Mo-Th-33-A-IB-1135-d573661,1482,7,11:41:00,11:41:00,0,2423.86,0,0,,
