shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
7-A-IB,29.65198,-82.30583,62,7598.88
7-A-IB,29.64837,-82.30585,63,8000.3
7-A-IB,29.639374,-82.305878,64,9000.61
7-A-IB,29.63153,-82.30585,65,9872.83
7-A-IB,29.63148,-82.30592,66,9881.59
7-A-IB,29.63144,-82.30609,67,9898.61
7-A-IB,29.63164,-82.30636,68,9932.89
7-A-IB,29.63174,-82.30654,69,9953.54
7-A-IB,29.63181,-82.30676,70,9976.19
7-A-IB,29.631827,-82.307012,71,10000.62
7-A-IB,29.63184,-82.30857,72,10151.21
7-A-IB,29.63182,-82.31052,73,10339.69
7-A-IB,29.63183,-82.31259,74,10539.77
7-A-IB,29.63192,-82.31286,75,10567.72
7-A-IB,29.63221,-82.31326,76,10618.06
7-A-IB,29.63228,-82.31347,77,10639.8
7-A-IB,29.63231,-82.31364,78,10656.57
7-A-IB,29.63233,-82.31484,79,10772.57
7-A-IB,29.63235,-82.31498,80,10786.28
7-A-IB,29.63241,-82.31513,81,10802.24
7-A-IB,29.63254,-82.31524,82,10820.19
7-A-IB,29.634012,-82.316028,83,11000.72
7-A-IB,29.63576,-82.31697,84,11215.35
7-A-IB,29.63699,-82.31755,85,11363.16
7-A-IB,29.63887,-82.31848,86,11590.71
7-A-IB,29.642243,-82.320196,87,12000.8
7-A-IB,29.64318,-82.32068,88,12115.01
7-A-IB,29.64435,-82.32126,89,12256.67
7-A-IB,29.6445,-82.32132,90,12274.33
7-A-IB,29.64475,-82.32136,91,12302.4
7-A-IB,29.64489,-82.32135,92,12317.99
7-A-IB,29.64505,-82.32128,93,12337.03
7-A-IB,29.6451,-82.32129,94,12342.67
7-A-IB,29.64518,-82.32137,95,12354.46
7-A-IB,29.64518,-82.32167,96,12383.45
7-A-IB,29.64523,-82.3219,97,12406.36
7-A-IB,29.64526,-82.32232,98,12447.09
7-A-IB,29.64659,-82.32233,99,12594.98
7-A-IB,29.64658,-82.32259,100,12620.13
7-A-IB,29.64598,-82.32258,101,12686.85
7-A-IB,29.64561,-82.32255,102,12728.1
7-A-IB,29.64553,-82.32263,103,12739.88
7-A-IB,29.6455,-82.32273,104,12750.11
1-A-IB,29.62518,-82.38789,1,0
1-A-IB,29.62519,-82.38812,2,22.26
1-A-IB,29.62522,-82.38818,3,28.95
1-A-IB,29.62526,-82.3882,4,33.8
1-A-IB,29.6257,-82.38821,5,82.73
1-A-IB,29.62584,-82.38814,6,99.71
1-A-IB,29.62584,-82.38678,7,231.16
1-A-IB,29.62503,-82.38676,8,321.25
1-A-IB,29.62311,-82.38675,9,534.75
1-A-IB,29.62308,-82.38511,10,693.31
1-A-IB,29.62306,-82.3831,11,887.61
1-A-IB,29.62307,-82.38274,12,922.43
1-A-IB,29.62313,-82.38247,13,949.37
1-A-IB,29.623352,-82.382012,14,1000.05
1-A-IB,29.62417,-82.38064,15,1160.87
1-A-IB,29.62437,-82.38033,16,1198.18
1-A-IB,29.62483,-82.37998,17,1259.51
1-A-IB,29.62496,-82.37985,18,1278.66
1-A-IB,29.62563,-82.37939,19,1365.42
1-A-IB,29.62555,-82.37927,20,1380.04
1-A-IB,29.62548,-82.37912,21,1396.49
1-A-IB,29.62538,-82.37886,22,1423.98
1-A-IB,29.62537,-82.37879,23,1430.83
1-A-IB,29.62501,-82.37799,24,1517.91
1-A-IB,29.62488,-82.37778,25,1542.83
1-A-IB,29.62431,-82.37723,26,1625.55
1-A-IB,29.62412,-82.37702,27,1654.85
1-A-IB,29.62343,-82.37604,28,1776.75
1-A-IB,29.625003,-82.374604,29,2000.04
1-A-IB,29.62542,-82.37417,30,2062.57
1-A-IB,29.62597,-82.37356,31,2147.52
1-A-IB,29.62643,-82.373,32,2222.0
1-A-IB,29.62688,-82.37242,33,2297.14
1-A-IB,29.62738,-82.37168,34,2387.73
1-A-IB,29.62771,-82.37114,35,2451.54
1-A-IB,29.62811,-82.37043,36,2533.32
1-A-IB,29.62843,-82.36981,37,2603.01
1-A-IB,29.62882,-82.36895,38,2696.77
1-A-IB,29.62936,-82.36767,39,2834.29
1-A-IB,29.630066,-82.36616,40,3000.01
1-A-IB,29.63323,-82.35946,41,3736.99
1-A-IB,29.63379,-82.35823,42,3871.19
1-A-IB,29.63402,-82.35765,43,3932.8
1-A-IB,29.63424,-82.357009,44,3999.41
1-A-IB,29.6353,-82.35401,45,4312.31
1-A-IB,29.63666,-82.35035,46,4697.02
1-A-IB,29.637671,-82.347446,47,4999.36
1-A-IB,29.63817,-82.34599,48,5150.62
1-A-IB,29.63858,-82.34617,49,5199.42
1-A-IB,29.63876,-82.34621,50,5219.8
1-A-IB,29.63894,-82.34621,51,5239.82
1-A-IB,29.6397,-82.34612,52,5324.77
1-A-IB,29.64024,-82.34615,53,5384.89
1-A-IB,29.64043,-82.34611,54,5406.37
1-A-IB,29.6405,-82.34611,55,5414.15
1-A-IB,29.64149,-82.34624,56,5524.95
1-A-IB,29.64166,-82.34627,57,5544.07
1-A-IB,29.64189,-82.34634,58,5570.53
1-A-IB,29.64254,-82.3467,59,5650.74
1-A-IB,29.64283,-82.34682,60,5685.01
1-A-IB,29.64318,-82.34691,61,5724.89
1-A-IB,29.64365,-82.34694,62,5777.23
1-A-IB,29.64484,-82.34693,63,5909.55
1-A-IB,29.644838,-82.346007,64,5998.75
1-A-IB,29.64483,-82.34351,65,6240.07
1-A-IB,29.64594,-82.34352,66,6363.5
1-A-IB,29.64752,-82.34351,67,6539.19
1-A-IB,29.64751,-82.34301,68,6587.52
1-A-IB,29.64747,-82.34289,69,6599.94
1-A-IB,29.64742,-82.34282,70,6608.7
1-A-IB,29.64736,-82.34268,71,6623.78
1-A-IB,29.64732,-82.34248,72,6643.61
1-A-IB,29.64729,-82.33976,73,6906.49
1-A-IB,29.64731,-82.33965,74,6917.35
1-A-IB,29.64731,-82.33927,75,6954.07
1-A-IB,29.647712,-82.33927,76,6998.77
1-A-IB,29.64838,-82.33927,77,7073.05
1-A-IB,29.64845,-82.33933,78,7082.76
1-A-IB,29.6502,-82.33933,79,7277.35
1-A-IB,29.65021,-82.33734,80,7469.66
1-A-IB,29.65019,-82.33722,81,7481.46
1-A-IB,29.65014,-82.33713,82,7491.79
1-A-IB,29.65018,-82.33705,83,7500.7
1-A-IB,29.65021,-82.33693,84,7512.77
1-A-IB,29.6502,-82.33522,85,7678.02
1-A-IB,29.65018,-82.33515,86,7685.14
1-A-IB,29.65015,-82.33512,87,7689.56
1-A-IB,29.65014,-82.33504,88,7697.37
1-A-IB,29.6502,-82.33491,89,7711.6
1-A-IB,29.650224,-82.331938,90,7998.81
1-A-IB,29.65023,-82.33109,91,8080.76
1-A-IB,29.6502,-82.33094,92,8095.63
1-A-IB,29.65016,-82.33087,93,8103.73
1-A-IB,29.65016,-82.3308,94,8110.49
1-A-IB,29.65021,-82.33075,95,8117.86
1-A-IB,29.65022,-82.3307,96,8122.82
1-A-IB,29.65024,-82.32597,97,8579.91
1-A-IB,29.65023,-82.32383,98,8786.71
1-A-IB,29.65025,-82.32244,99,8921.05
1-A-IB,29.64995,-82.32244,100,8954.41
1-A-IB,29.64988,-82.32239,101,8963.57
1-A-IB,29.649563,-82.322375,102,8998.85
1-A-IB,29.64932,-82.32237,103,9025.87
1-A-IB,29.64925,-82.32242,104,9035.03
1-A-IB,29.64894,-82.32241,105,9069.52
1-A-IB,29.64882,-82.32237,106,9083.41
1-A-IB,29.64871,-82.32236,107,9095.68
1-A-IB,29.64658,-82.32233,108,9332.54
1-A-IB,29.64658,-82.32262,109,9360.57
1-A-IB,29.645812,-82.32256,110,9446.16
1-A-IB,29.645658,-82.322525,111,9463.62
1-A-IB,29.645578,-82.322577,112,9473.83
1-A-IB,29.645517,-82.322708,113,9488.2
1-A-OB,29.64555,-82.32274,1,0
1-A-OB,29.64558,-82.32285,2,11.14
1-A-OB,29.64652,-82.32286,3,115.67
1-A-OB,29.64658,-82.32275,4,128.22
1-A-OB,29.64658,-82.32234,5,167.84
1-A-OB,29.65032,-82.3224,6,583.75
1-A-OB,29.65027,-82.32396,7,734.6
1-A-OB,29.650265,-82.326706,8,999.97
1-A-OB,29.65025,-82.32971,9,1290.26
1-A-OB,29.65029,-82.32991,10,1310.09
1-A-OB,29.6503,-82.33074,11,1390.31
1-A-OB,29.65035,-82.3308,12,1398.34
1-A-OB,29.65035,-82.33088,13,1406.07
1-A-OB,29.65032,-82.33092,14,1411.18
1-A-OB,29.6503,-82.33103,15,1422.04
1-A-OB,29.65031,-82.33233,16,1547.67
1-A-OB,29.65027,-82.33496,17,1801.86
1-A-OB,29.65033,-82.33502,18,1810.7
1-A-OB,29.65033,-82.3351,19,1818.43
1-A-OB,29.65032,-82.33513,20,1821.53
1-A-OB,29.65027,-82.33517,21,1828.31
1-A-OB,29.65028,-82.336947,22,2000.03
1-A-OB,29.65028,-82.33699,23,2004.18
1-A-OB,29.65032,-82.3371,24,2015.71
1-A-OB,29.65032,-82.33717,25,2022.47
1-A-OB,29.65029,-82.33721,26,2027.58
1-A-OB,29.65028,-82.33728,27,2034.43
1-A-OB,29.6503,-82.33932,28,2231.58
1-A-OB,29.64845,-82.33933,29,2437.29
1-A-OB,29.64838,-82.33937,30,2445.99
1-A-OB,29.64731,-82.33938,31,2564.97
1-A-OB,29.64731,-82.33965,32,2591.06
1-A-OB,29.64729,-82.33976,33,2601.92
1-A-OB,29.64732,-82.34248,34,2864.8
1-A-OB,29.64736,-82.34268,35,2884.63
1-A-OB,29.64742,-82.34282,36,2899.71
1-A-OB,29.64747,-82.34289,37,2908.47
1-A-OB,29.64751,-82.34301,38,2920.89
1-A-OB,29.64752,-82.34351,39,2969.22
1-A-OB,29.647243,-82.34351,40,3000.02
1-A-OB,29.64658,-82.34352,41,3073.75
1-A-OB,29.64483,-82.34351,42,3268.35
1-A-OB,29.64484,-82.34693,43,3598.86
1-A-OB,29.64365,-82.34694,44,3731.18
1-A-OB,29.64318,-82.34691,45,3783.53
1-A-OB,29.64283,-82.34682,46,3823.4
1-A-OB,29.64254,-82.3467,47,3857.67
1-A-OB,29.64189,-82.34634,48,3937.89
1-A-OB,29.64166,-82.34627,49,3964.34
1-A-OB,29.641344,-82.34622,50,3999.81
1-A-OB,29.6405,-82.34611,51,4094.26
1-A-OB,29.64043,-82.34611,52,4102.04
1-A-OB,29.64024,-82.34615,53,4123.52
1-A-OB,29.6397,-82.34612,54,4183.63
1-A-OB,29.63894,-82.34621,55,4268.59
1-A-OB,29.63876,-82.34621,56,4288.6
1-A-OB,29.63858,-82.34617,57,4308.99
1-A-OB,29.63826,-82.34603,58,4347.06
1-A-OB,29.6369,-82.35007,59,4765.78
1-A-OB,29.636097,-82.352304,60,4999.42
1-A-OB,29.63533,-82.35442,61,5221.0
1-A-OB,29.634789,-82.355993,62,5384.5
1-A-OB,29.63404,-82.35807,63,5601.84
1-A-OB,29.63356,-82.3592,64,5723.4
1-A-OB,29.632367,-82.361706,65,5999.55
1-A-OB,29.62973,-82.36729,66,6613.78
1-A-OB,29.6294,-82.36802,67,6693.31
1-A-OB,29.62896,-82.36909,68,6807.72
1-A-OB,29.62873,-82.3696,69,6863.25
1-A-OB,29.628353,-82.370362,70,6948.0
1-A-OB,29.628106,-82.370814,71,6999.6
1-A-OB,29.62748,-82.37184,72,7120.76
1-A-OB,29.62696,-82.37262,73,7215.77
1-A-OB,29.62629,-82.37347,74,7326.68
1-A-OB,29.625931,-82.373897,75,7384.1
